"","resolution_time","name","configuration"
"3217",1,"angular","Random"
"3218",12,"angular","Random"
"3219",676,"angular","Random"
"3220",NA,"angular","Random"
"3221",NA,"angular","Random"
"3222",20,"angular","Random"
"3223",322,"angular","Random"
"3224",24,"angular","Random"
"3225",2,"angular","Random"
"3226",NA,"angular","Random"
"3227",1,"angular","Random"
"3228",39,"angular","Random"
"3229",43,"angular","Random"
"3230",9671,"angular","Random"
"3231",3692,"angular","Random"
"3232",19,"angular","Random"
"3233",25,"angular","Random"
"3234",20132,"angular","Random"
"3235",3,"angular","Random"
"3236",349,"angular","Random"
"3237",410,"angular","Random"
"3238",20,"angular","Random"
"3239",3489,"angular","Random"
"3240",2,"angular","Random"
"3241",31,"angular","Random"
"3242",162,"angular","Random"
"3243",66,"angular","Random"
"3244",0,"angular","Random"
"3245",37,"angular","Random"
"3246",13472,"angular","Random"
"3247",60,"angular","Random"
"3248",38,"angular","Random"
"3249",703,"angular","Random"
"3250",456,"angular","Random"
"3251",2103,"angular","Random"
"3252",0,"angular","Random"
"3253",4,"angular","Random"
"3254",1852,"angular","Random"
"3255",0,"angular","Random"
"3256",87,"angular","Random"
"3257",13,"angular","Random"
"3258",1,"angular","Random"
"3259",0,"angular","Random"
"3260",0,"angular","Random"
"3261",1015,"angular","Random"
"3262",0,"angular","Random"
"3263",1757,"angular","Random"
"3264",2,"angular","Random"
"3265",171,"angular","Random"
"3266",30,"angular","Random"
"3267",868,"angular","Random"
"3268",NA,"angular","Random"
"3269",177,"angular","Random"
"3270",11,"angular","Random"
"3271",0,"angular","Random"
"3272",2935,"angular","Random"
"3273",109,"angular","Random"
"3274",NA,"angular","Random"
"3275",1305,"angular","Random"
"3276",436,"angular","Random"
"3277",1136,"angular","Random"
"3278",26,"angular","Random"
"3279",26,"angular","Random"
"3280",52,"angular","Random"
"3281",410,"angular","Random"
"3282",23,"angular","Random"
"3283",1251,"angular","Random"
"3284",13,"angular","Random"
"3285",6,"angular","Random"
"3286",1682,"angular","Random"
"3287",116,"angular","Random"
"3288",898,"angular","Random"
"3289",NA,"angular","Random"
"3290",3469,"angular","Random"
"3291",1,"angular","Random"
"3292",71,"angular","Random"
"3293",149,"angular","Random"
"3294",69,"angular","Random"
"3295",3,"angular","Random"
"3296",6014,"angular","Random"
"3297",1,"angular","Random"
"3298",0,"angular","Random"
"3299",625,"angular","Random"
"3300",21,"angular","Random"
"3301",NA,"angular","Random"
"3302",5709,"angular","Random"
"3303",2686,"angular","Random"
"3304",2,"angular","Random"
"3305",1391,"angular","Random"
"3306",31,"angular","Random"
"3307",6361,"angular","Random"
"3308",3,"angular","Random"
"3309",205,"angular","Random"
"3310",47,"angular","Random"
"3311",23,"angular","Random"
"3312",9,"angular","Random"
"3313",1751,"angular","Random"
"3314",NA,"angular","Random"
"3315",1,"angular","Random"
"3316",1571,"angular","Random"
"3317",2,"angular","Random"
"3318",NA,"angular","Random"
"3319",6,"angular","Random"
"3320",124,"angular","Random"
"3321",24,"angular","Random"
"3322",NA,"angular","Random"
"3323",19,"angular","Random"
"3324",10,"angular","Random"
"3325",10,"angular","Random"
"3326",2,"angular","Random"
"3327",54,"angular","Random"
"3328",1158,"angular","Random"
"3329",23,"angular","Random"
"3330",46,"angular","Random"
"3331",115,"angular","Random"
"3332",0,"angular","Random"
"3333",130,"angular","Random"
"3334",0,"angular","Random"
"3335",2204,"angular","Random"
"3336",48,"angular","Random"
"3337",698,"angular","Random"
"3338",148,"angular","Random"
"3339",18,"angular","Random"
"3340",2,"angular","Random"
"3341",35,"angular","Random"
"3342",669,"angular","Random"
"3343",1257,"angular","Random"
"3344",17,"angular","Random"
"3345",141,"angular","Random"
"3346",0,"angular","Random"
"3347",3746,"angular","Random"
"3348",744,"angular","Random"
"3349",46,"angular","Random"
"3350",196,"angular","Random"
"3351",480,"angular","Random"
"3352",20362,"angular","Random"
"3353",730,"angular","Random"
"3354",25,"angular","Random"
"3355",2667,"angular","Random"
"3356",1,"angular","Random"
"3357",11,"angular","Random"
"3358",1194,"angular","Random"
"3359",0,"angular","Random"
"3360",NA,"angular","Random"
"3361",29,"angular","Random"
"3362",2321,"angular","Random"
"3363",1,"angular","Random"
"3364",12,"angular","Random"
"3365",7,"angular","Random"
"3366",348,"angular","Random"
"3367",32,"angular","Random"
"3368",1,"angular","Random"
"3369",77,"angular","Random"
"3370",487,"angular","Random"
"3371",2129,"angular","Random"
"3372",10,"angular","Random"
"3373",NA,"angular","Random"
"3374",NA,"angular","Random"
"3375",7002,"angular","Random"
"3376",NA,"angular","Random"
"3377",2,"angular","Random"
"3378",NA,"angular","Random"
"3379",1283,"angular","Random"
"3380",106,"angular","Random"
"3381",73,"angular","Random"
"3382",1558,"angular","Random"
"3383",3155,"angular","Random"
"3384",0,"angular","Random"
"3385",8,"angular","Random"
"3386",1683,"angular","Random"
"3387",1,"angular","Random"
"3388",1,"angular","Random"
"3389",459,"angular","Random"
"3390",52,"angular","Random"
"3391",NA,"angular","Random"
"3392",265,"angular","Random"
"3393",0,"angular","Random"
"3394",9,"angular","Random"
"3395",3,"angular","Random"
"3396",5885,"angular","Random"
"3397",26,"angular","Random"
"3398",23,"angular","Random"
"3399",52,"angular","Random"
"3400",2514,"angular","Random"
"3401",1088,"angular","Random"
"3402",22,"angular","Random"
"3403",14515,"angular","Random"
"3404",0,"angular","Random"
"3405",1,"angular","Random"
"3406",0,"angular","Random"
"3407",12,"angular","Random"
"3408",NA,"angular","Random"
"3409",0,"angular","Random"
"3410",170,"angular","Random"
"3411",6,"angular","Random"
"3412",5,"angular","Random"
"3413",2,"angular","Random"
"3414",NA,"angular","Random"
"3415",0,"angular","Random"
"3416",252,"angular","Random"
"3417",1157,"angular","Random"
"3418",1,"angular","Random"
"3419",27,"angular","Random"
"3420",4182,"angular","Random"
"3421",506,"angular","Random"
"3422",214,"angular","Random"
"3423",10672,"angular","Random"
"3424",31,"angular","Random"
"3425",NA,"angular","Random"
"3426",132,"angular","Random"
"3427",987,"angular","Random"
"3428",2016,"angular","Random"
"3429",18,"angular","Random"
"3430",13865,"angular","Random"
"3431",2,"angular","Random"
"3432",151,"angular","Random"
"3433",10,"angular","Random"
"3434",193,"angular","Random"
"3435",20,"angular","Random"
"3436",277,"angular","Random"
"3437",16,"angular","Random"
"3438",18,"angular","Random"
"3439",0,"angular","Random"
"3440",339,"angular","Random"
"3441",0,"angular","Random"
"3442",4580,"angular","Random"
"3443",NA,"angular","Random"
"3444",82,"angular","Random"
"3445",85,"angular","Random"
"3446",3,"angular","Random"
"3447",3,"angular","Random"
"3448",752,"angular","Random"
"3449",46,"angular","Random"
"3450",17,"angular","Random"
"3451",216,"angular","Random"
"3452",15,"angular","Random"
"3453",3,"angular","Random"
"3454",174,"angular","Random"
"3455",96,"angular","Random"
"3456",0,"angular","Random"
"3457",763,"angular","Random"
"3458",28,"angular","Random"
"3459",1,"angular","Random"
"3460",4,"angular","Random"
"3461",243,"angular","Random"
"3462",151,"angular","Random"
"3463",NA,"angular","Random"
"3464",34,"angular","Random"
"3465",10,"angular","Random"
"3466",5,"angular","Random"
"3467",1,"angular","Random"
"3468",176,"angular","Random"
"3469",18,"angular","Random"
"3470",2388,"angular","Random"
"3471",3559,"angular","Random"
"3472",970,"angular","Random"
"3473",2,"angular","Random"
"3474",411,"angular","Random"
"3475",NA,"angular","Random"
"3476",224,"angular","Random"
"3477",28,"angular","Random"
"3478",1319,"angular","Random"
"3479",218,"angular","Random"
"3480",NA,"angular","Random"
"3481",311,"angular","Random"
"3482",537,"angular","Random"
"3483",105,"angular","Random"
"3484",10,"angular","Random"
"3485",146,"angular","Random"
"3486",8,"angular","Random"
"3487",2,"angular","Random"
"3488",31,"angular","Random"
"3489",5,"angular","Random"
"3490",3,"angular","Random"
"3491",1624,"angular","Random"
"3492",3654,"angular","Random"
"3493",41,"angular","Random"
"3494",130,"angular","Random"
"3495",113,"angular","Random"
"3496",0,"angular","Random"
"3497",22,"angular","Random"
"3498",NA,"angular","Random"
"3499",5,"angular","Random"
"3500",215,"angular","Random"
"3501",188,"angular","Random"
"3502",0,"angular","Random"
"3503",2,"angular","Random"
"3504",206,"angular","Random"
"3505",140,"angular","Random"
"3506",3,"angular","Random"
"3507",960,"angular","Random"
"3508",12504,"angular","Random"
"3509",28,"angular","Random"
"3510",2,"angular","Random"
"3511",19,"angular","Random"
"3512",NA,"angular","Random"
"3513",0,"angular","Random"
"3514",1515,"angular","Random"
"3515",3655,"angular","Random"
"3516",10,"angular","Random"
"3517",22,"angular","Random"
"3518",1152,"angular","Random"
"3519",1830,"angular","Random"
"3520",135,"angular","Random"
"3521",0,"angular","Random"
"3522",53,"angular","Random"
"3523",15,"angular","Random"
"3524",23,"angular","Random"
"3525",72,"angular","Random"
"3526",8,"angular","Random"
"3527",46,"angular","Random"
"3528",117,"angular","Random"
"3529",6,"angular","Random"
"3530",6557,"angular","Random"
"3531",120,"angular","Random"
"3532",43,"angular","Random"
"3533",73,"angular","Random"
"3534",15740,"angular","Random"
"3535",5,"angular","Random"
"3536",500,"angular","Random"
"3537",103,"angular","Random"
"3538",121,"angular","Random"
"3539",121,"angular","Random"
"3540",1,"angular","Random"
"3541",751,"angular","Random"
"3542",97,"angular","Random"
"3543",3,"angular","Random"
"3544",1,"angular","Random"
"3545",26,"angular","Random"
"3546",0,"angular","Random"
"3547",1758,"angular","Random"
"3548",575,"angular","Random"
"3549",NA,"angular","Random"
"3550",118,"angular","Random"
"3551",81,"angular","Random"
"3552",45,"angular","Random"
"3553",270,"angular","Random"
"3554",545,"angular","Random"
"3555",6107,"angular","Random"
"3556",25,"angular","Random"
"3557",NA,"angular","Random"
"3558",NA,"angular","Random"
"3559",14602,"angular","Random"
"3560",986,"angular","Random"
"3561",4135,"angular","Random"
"3562",NA,"angular","Random"
"3563",144,"angular","Random"
"3564",1317,"angular","Random"
"3565",1226,"angular","Random"
"3566",2440,"angular","Random"
"3567",636,"angular","Random"
"3568",0,"angular","Random"
"3569",NA,"angular","Random"
"3570",0,"angular","Random"
"3571",163,"angular","Random"
"3572",NA,"angular","Random"
"3573",16,"angular","Random"
"3574",314,"angular","Random"
"3575",NA,"angular","Random"
"3576",17,"angular","Random"
"3577",4,"angular","Random"
"3578",8,"angular","Random"
"3579",5486,"angular","Random"
"3580",5627,"angular","Random"
"3581",6891,"angular","Random"
"3582",NA,"angular","Random"
"3583",4627,"angular","Random"
"3584",649,"angular","Random"
"3585",415,"angular","Random"
"3586",257,"angular","Random"
"3587",2009,"angular","Random"
"3588",2451,"angular","Random"
"3589",NA,"angular","Random"
"3590",1,"angular","Random"
"3591",464,"angular","Random"
"3592",26,"angular","Random"
"3593",83,"angular","Random"
"3594",4,"angular","Random"
"3595",NA,"angular","Random"
"3596",172,"angular","Random"
"3597",1340,"angular","Random"
"3598",115,"angular","Random"
"3599",13,"angular","Random"
"3600",155,"angular","Random"
"3601",465,"angular","Random"
"3602",2730,"angular","Random"
"3603",178,"angular","Random"
"3604",4,"angular","Random"
"3605",2,"angular","Random"
"3606",0,"angular","Random"
"3607",168,"angular","Random"
"3608",40,"angular","Random"
"3609",5,"angular","Random"
"3610",128,"angular","Random"
"3611",320,"angular","Random"
"3612",2,"angular","Random"
"3613",2541,"angular","Random"
"3614",6810,"angular","Random"
"3615",165,"angular","Random"
"3616",29,"angular","Random"
"3617",6962,"angular","Random"
"3618",566,"angular","Random"
"3619",33,"angular","Random"
"3620",13,"angular","Random"
"3621",0,"angular","Random"
"3622",51,"angular","Random"
"3623",3282,"angular","Random"
"3624",158,"angular","Random"
"3625",13,"angular","Random"
"3626",23,"angular","Random"
"3627",0,"angular","Random"
"3628",NA,"angular","Random"
"3629",24,"angular","Random"
"3630",22,"angular","Random"
"3631",2,"angular","Random"
"3632",1093,"angular","Random"
"3633",1419,"angular","Random"
"3634",2,"angular","Random"
"3635",501,"angular","Random"
"3636",1111,"angular","Random"
"3637",117,"angular","Random"
"3638",0,"angular","Random"
"3639",1,"angular","Random"
"3640",141,"angular","Random"
"3641",30,"angular","Random"
"3642",20,"angular","Random"
"3643",31,"angular","Random"
"3644",4675,"angular","Random"
"3645",26,"angular","Random"
"3646",31,"angular","Random"
"3647",2137,"angular","Random"
"3648",2,"angular","Random"
"3649",1349,"angular","Random"
"3650",4,"angular","Random"
"3651",72,"angular","Random"
"3652",63,"angular","Random"
"3653",45,"angular","Random"
"3654",12452,"angular","Random"
"3655",545,"angular","Random"
"3656",785,"angular","Random"
"3657",896,"angular","Random"
"3658",6552,"angular","Random"
"3659",30,"angular","Random"
"3660",76,"angular","Random"
"3661",19,"angular","Random"
"3662",93,"angular","Random"
"3663",116,"angular","Random"
"3664",NA,"angular","Random"
"3665",1,"angular","Random"
"3666",115,"angular","Random"
"3667",23,"angular","Random"
"3668",NA,"angular","Random"
"3669",2,"angular","Random"
"3670",0,"angular","Random"
"3671",4,"angular","Random"
"3672",16,"angular","Random"
"3673",9,"angular","Random"
"3674",4745,"angular","Random"
"3675",61,"angular","Random"
"3676",179,"angular","Random"
"3677",6,"angular","Random"
"3678",6311,"angular","Random"
"3679",NA,"angular","Random"
"3680",38,"angular","Random"
"3681",264,"angular","Random"
"3682",0,"angular","Random"
"3683",0,"angular","Random"
"3684",4563,"angular","Random"
"3685",165,"angular","Random"
"3686",2416,"angular","Random"
"3687",11,"angular","Random"
"3688",52,"angular","Random"
"3689",2,"angular","Random"
"3690",150,"angular","Random"
"3691",139,"angular","Random"
"3692",NA,"angular","Random"
"3693",153,"angular","Random"
"3694",18482,"angular","Random"
"3695",580,"angular","Random"
"3696",1681,"angular","Random"
"3697",417,"angular","Random"
"3698",612,"angular","Random"
"3699",199,"angular","Random"
"3700",19,"angular","Random"
"3701",18792,"angular","Random"
"3702",85,"angular","Random"
"3703",1741,"angular","Random"
"3704",NA,"angular","Random"
"3705",231,"angular","Random"
"3706",146,"angular","Random"
"3707",3,"angular","Random"
"3708",NA,"angular","Random"
"3709",8,"angular","Random"
"3710",2693,"angular","Random"
"3711",16,"angular","Random"
"3712",297,"angular","Random"
"3713",0,"angular","Random"
"3714",347,"angular","Random"
"3715",342,"angular","Random"
"3716",241,"angular","Random"
"3717",109,"angular","Random"
"3718",NA,"angular","Random"
"3719",NA,"angular","Random"
"3720",90,"angular","Random"
"3721",430,"angular","Random"
"3722",16,"angular","Random"
"3723",NA,"angular","Random"
"3724",21,"angular","Random"
"3725",21,"angular","Random"
"3726",145,"angular","Random"
"3727",415,"appium","Random"
"3728",0,"appium","Random"
"3729",167,"appium","Random"
"3730",3,"appium","Random"
"3731",1018,"appium","Random"
"3732",15,"appium","Random"
"3733",0,"appium","Random"
"3734",29,"appium","Random"
"3735",130,"appium","Random"
"3736",231,"appium","Random"
"3737",5699,"appium","Random"
"3738",360,"appium","Random"
"3739",29,"appium","Random"
"3740",0,"appium","Random"
"3741",15426,"appium","Random"
"3742",647,"appium","Random"
"3743",67,"appium","Random"
"3744",24241,"appium","Random"
"3745",821,"appium","Random"
"3746",3,"appium","Random"
"3747",1,"appium","Random"
"3748",98,"appium","Random"
"3749",2,"appium","Random"
"3750",25,"appium","Random"
"3751",7,"appium","Random"
"3752",457,"appium","Random"
"3753",1,"appium","Random"
"3754",0,"appium","Random"
"3755",2,"appium","Random"
"3756",10,"appium","Random"
"3757",88,"appium","Random"
"3758",0,"appium","Random"
"3759",24,"appium","Random"
"3760",6,"appium","Random"
"3761",0,"appium","Random"
"3762",36,"appium","Random"
"3763",5405,"appium","Random"
"3764",1828,"appium","Random"
"3765",837,"appium","Random"
"3766",4,"appium","Random"
"3767",4326,"appium","Random"
"3768",28,"appium","Random"
"3769",26,"appium","Random"
"3770",0,"appium","Random"
"3771",2,"appium","Random"
"3772",1,"appium","Random"
