issuenumber,restime,commentcount,author_association,assigneeid,milestone,room,config
18775,8,9,NONE,NA,NO,angular,Gitter
18780,14,3,CONTRIBUTOR,NA,NO,angular,Gitter
18798,NA,18,NONE,NA,YES,angular,Gitter
18812,16005,16,NONE,NA,YES,angular,Gitter
18817,NA,7,CONTRIBUTOR,NA,YES,angular,Gitter
18818,218,12,CONTRIBUTOR,NA,NO,angular,Gitter
18826,NA,0,CONTRIBUTOR,NA,YES,angular,Gitter
18840,52,11,NONE,NA,NO,angular,Gitter
18854,NA,3,NONE,NA,YES,angular,Gitter
18860,6,6,NONE,NA,NO,angular,Gitter
18870,NA,6,NONE,NA,YES,angular,Gitter
18875,NA,6,CONTRIBUTOR,NA,YES,angular,Gitter
18877,NA,30,NONE,NA,YES,angular,Gitter
18900,35,16,NONE,NA,NO,angular,Gitter
18917,NA,6,CONTRIBUTOR,NA,YES,angular,Gitter
18922,1,9,CONTRIBUTOR,NA,NO,angular,Gitter
18939,NA,1,NONE,NA,YES,angular,Gitter
18984,0,3,NONE,NA,NO,angular,Gitter
18985,18405,4,NONE,31899326,YES,angular,Gitter
18991,2295,29,NONE,NA,NO,angular,Gitter
19010,63,2,CONTRIBUTOR,NA,NO,angular,Gitter
19019,2,2,NONE,NA,NO,angular,Gitter
19023,45,12,CONTRIBUTOR,NA,NO,angular,Gitter
19030,NA,23,NONE,NA,YES,angular,Gitter
19045,11,4,NONE,NA,NO,angular,Gitter
19056,21,5,NONE,NA,NO,angular,Gitter
19059,7170,21,NONE,NA,YES,angular,Gitter
19090,7565,3,CONTRIBUTOR,NA,YES,angular,Gitter
19096,2,0,NONE,NA,NO,angular,Gitter
19101,9529,15,CONTRIBUTOR,NA,NO,angular,Gitter
19103,982,16,CONTRIBUTOR,NA,NO,angular,Gitter
19115,118,2,MEMBER,265378,NO,angular,Gitter
19119,NA,10,NONE,NA,YES,angular,Gitter
19163,10456,24,NONE,3871688,YES,angular,Gitter
19219,86,30,NONE,265378,NO,angular,Gitter
19223,1798,6,NONE,NA,NO,angular,Gitter
19224,NA,5,CONTRIBUTOR,85066,YES,angular,Gitter
19229,55,11,NONE,NA,NO,angular,Gitter
19252,77,8,MEMBER,NA,NO,angular,Gitter
19256,2875,2,CONTRIBUTOR,NA,NO,angular,Gitter
19274,221,30,CONTRIBUTOR,NA,NO,angular,Gitter
19275,25,6,CONTRIBUTOR,NA,NO,angular,Gitter
19278,6092,6,CONTRIBUTOR,NA,YES,angular,Gitter
19298,29,7,CONTRIBUTOR,NA,NO,angular,Gitter
19319,4,3,NONE,NA,NO,angular,Gitter
19359,9,2,CONTRIBUTOR,NA,NO,angular,Gitter
19364,8,8,NONE,NA,NO,angular,Gitter
19374,9275,30,NONE,NA,NO,angular,Gitter
19402,61,11,NONE,NA,NO,angular,Gitter
19413,1537,7,CONTRIBUTOR,NA,NO,angular,Gitter
19420,5547,21,NONE,NA,YES,angular,Gitter
19449,503,3,CONTRIBUTOR,NA,YES,angular,Gitter
19463,612,8,CONTRIBUTOR,NA,NO,angular,Gitter
19465,NA,1,CONTRIBUTOR,NA,YES,angular,Gitter
19469,840,30,MEMBER,NA,NO,angular,Gitter
19473,NA,7,NONE,NA,YES,angular,Gitter
19476,1013,13,CONTRIBUTOR,NA,NO,angular,Gitter
19481,1594,3,NONE,NA,NO,angular,Gitter
19487,65,7,CONTRIBUTOR,NA,NO,angular,Gitter
19504,23,3,NONE,NA,NO,angular,Gitter
19507,414,5,NONE,NA,NO,angular,Gitter
19534,1394,10,MEMBER,NA,NO,angular,Gitter
19538,25,2,CONTRIBUTOR,690815,NO,angular,Gitter
19555,1348,24,NONE,4175141,NO,angular,Gitter
19613,9,5,NONE,NA,NO,angular,Gitter
19628,1248,3,NONE,NA,NO,angular,Gitter
19656,1163,7,NONE,NA,NO,angular,Gitter
19682,30,9,MEMBER,NA,YES,angular,Gitter
19712,3840,19,NONE,NA,YES,angular,Gitter
19713,NA,6,NONE,NA,YES,angular,Gitter
19790,2,2,NONE,NA,NO,angular,Gitter
19792,NA,9,CONTRIBUTOR,NA,YES,angular,Gitter
19797,0,4,CONTRIBUTOR,NA,NO,angular,Gitter
19809,2456,10,CONTRIBUTOR,NA,NO,angular,Gitter
19816,NA,1,CONTRIBUTOR,NA,YES,angular,Gitter
19829,NA,5,CONTRIBUTOR,NA,YES,angular,Gitter
19859,458,4,NONE,NA,NO,angular,Gitter
19866,NA,24,NONE,NA,YES,angular,Gitter
19881,241,3,NONE,NA,NO,angular,Gitter
19899,160,30,NONE,85066,YES,angular,Gitter
19920,491,9,NONE,NA,NO,angular,Gitter
19929,NA,6,CONTRIBUTOR,NA,YES,angular,Gitter
19957,3527,12,MEMBER,NA,NO,angular,Gitter
19958,816,16,CONTRIBUTOR,NA,NO,angular,Gitter
19964,82,3,NONE,NA,NO,angular,Gitter
19974,NA,23,NONE,NA,YES,angular,Gitter
19988,431,5,CONTRIBUTOR,NA,NO,angular,Gitter
19993,6692,7,CONTRIBUTOR,129061,NO,angular,Gitter
20000,NA,5,NONE,NA,YES,angular,Gitter
20007,NA,11,NONE,NA,YES,angular,Gitter
20030,5308,27,CONTRIBUTOR,NA,NO,angular,Gitter
20040,NA,21,CONTRIBUTOR,NA,YES,angular,Gitter
20076,195,4,CONTRIBUTOR,372013,NO,angular,Gitter
20078,11897,5,NONE,NA,YES,angular,Gitter
20083,13,3,NONE,NA,NO,angular,Gitter
20091,1187,30,NONE,372013,YES,angular,Gitter
20096,1,18,NONE,NA,NO,angular,Gitter
20101,31,30,NONE,NA,NO,angular,Gitter
20121,191,3,CONTRIBUTOR,NA,NO,angular,Gitter
20165,1955,30,MEMBER,8604205,NO,angular,Gitter
20175,295,21,CONTRIBUTOR,NA,NO,angular,Gitter
20179,7216,5,CONTRIBUTOR,NA,YES,angular,Gitter
20204,1,3,NONE,NA,NO,angular,Gitter
20209,14,8,NONE,NA,NO,angular,Gitter
20217,6,7,CONTRIBUTOR,NA,NO,angular,Gitter
20237,5,5,CONTRIBUTOR,NA,NO,angular,Gitter
20283,NA,6,CONTRIBUTOR,15655,YES,angular,Gitter
20284,1,3,NONE,NA,NO,angular,Gitter
20287,650,13,NONE,NA,NO,angular,Gitter
20304,4,6,NONE,NA,NO,angular,Gitter
20332,3201,28,MEMBER,111951,NO,angular,Gitter
20352,1614,2,CONTRIBUTOR,NA,NO,angular,Gitter
20360,601,23,NONE,NA,NO,angular,Gitter
20366,4407,3,CONTRIBUTOR,42211,YES,angular,Gitter
20367,669,9,CONTRIBUTOR,NA,NO,angular,Gitter
20390,10,14,NONE,NA,NO,angular,Gitter
20421,10784,7,NONE,NA,YES,angular,Gitter
20432,0,1,NONE,NA,NO,angular,Gitter
20472,NA,29,NONE,NA,YES,angular,Gitter
20474,1,1,CONTRIBUTOR,NA,NO,angular,Gitter
20487,NA,27,NONE,265378,YES,angular,Gitter
20525,1,5,CONTRIBUTOR,NA,NO,angular,Gitter
20529,48,4,NONE,NA,NO,angular,Gitter
20531,717,2,MEMBER,NA,NO,angular,Gitter
20541,389,5,NONE,NA,NO,angular,Gitter
20543,10,9,NONE,NA,NO,angular,Gitter
20554,NA,30,NONE,NA,YES,angular,Gitter
20575,158,30,NONE,NA,NO,angular,Gitter
20579,NA,7,CONTRIBUTOR,NA,YES,angular,Gitter
20583,490,5,NONE,NA,NO,angular,Gitter
20598,117,14,NONE,NA,NO,angular,Gitter
20621,NA,14,NONE,NA,YES,angular,Gitter
20678,521,22,CONTRIBUTOR,NA,NO,angular,Gitter
20682,5771,23,CONTRIBUTOR,NA,NO,angular,Gitter
20713,11225,16,NONE,NA,YES,angular,Gitter
20752,80,30,NONE,NA,NO,angular,Gitter
20755,NA,4,NONE,NA,YES,angular,Gitter
20756,NA,30,NONE,4175141,YES,angular,Gitter
20770,45,30,NONE,NA,NO,angular,Gitter
20782,46,11,CONTRIBUTOR,NA,NO,angular,Gitter
20808,886,3,MEMBER,NA,NO,angular,Gitter
20823,NA,27,NONE,93018,YES,angular,Gitter
20839,1,6,NONE,NA,NO,angular,Gitter
20855,361,3,MEMBER,NA,NO,angular,Gitter
20859,1,19,NONE,NA,NO,angular,Gitter
20875,NA,30,NONE,NA,YES,angular,Gitter
20876,97,6,CONTRIBUTOR,NA,NO,angular,Gitter
20920,969,7,CONTRIBUTOR,4116963,NO,angular,Gitter
20927,NA,2,NONE,NA,YES,angular,Gitter
20931,NA,13,CONTRIBUTOR,NA,YES,angular,Gitter
20968,746,11,CONTRIBUTOR,NA,NO,angular,Gitter
20991,149,13,NONE,NA,NO,angular,Gitter
21009,131,6,NONE,NA,NO,angular,Gitter
21030,311,1,MEMBER,NA,NO,angular,Gitter
21059,61,28,NONE,NA,NO,angular,Gitter
21083,6825,20,NONE,NA,YES,angular,Gitter
21106,1031,8,MEMBER,NA,NO,angular,Gitter
21115,NA,30,NONE,NA,YES,angular,Gitter
21131,298,10,NONE,NA,NO,angular,Gitter
21136,NA,1,NONE,NA,YES,angular,Gitter
21173,37,19,NONE,NA,NO,angular,Gitter
21175,2,3,NONE,NA,NO,angular,Gitter
21177,2,3,NONE,NA,NO,angular,Gitter
21212,6,2,NONE,NA,NO,angular,Gitter
21225,34,5,NONE,NA,NO,angular,Gitter
21268,NA,0,MEMBER,NA,YES,angular,Gitter
21274,5078,3,CONTRIBUTOR,NA,NO,angular,Gitter
21275,1191,1,CONTRIBUTOR,NA,NO,angular,Gitter
21276,162,2,CONTRIBUTOR,NA,NO,angular,Gitter
21356,53,3,NONE,NA,NO,angular,Gitter
21361,NA,13,CONTRIBUTOR,NA,YES,angular,Gitter
21369,20,3,NONE,NA,NO,angular,Gitter
21415,NA,0,NONE,NA,YES,angular,Gitter
21423,1176,24,CONTRIBUTOR,NA,NO,angular,Gitter
21431,1647,30,MEMBER,NA,NO,angular,Gitter
21444,0,2,NONE,NA,NO,angular,Gitter
21486,2,5,NONE,NA,NO,angular,Gitter
21493,5,2,NONE,NA,NO,angular,Gitter
21522,9509,15,NONE,NA,YES,angular,Gitter
21526,0,13,NONE,NA,NO,angular,Gitter
21542,2555,8,NONE,NA,YES,angular,Gitter
21560,NA,30,MEMBER,NA,YES,angular,Gitter
21571,1315,30,MEMBER,NA,NO,angular,Gitter
21573,2137,2,MEMBER,22898577,NO,angular,Gitter
21575,170,5,MEMBER,NA,NO,angular,Gitter
21585,2003,4,MEMBER,NA,YES,angular,Gitter
21621,520,19,NONE,NA,NO,angular,Gitter
21625,132,3,NONE,NA,NO,angular,Gitter
21636,1656,30,NONE,NA,YES,angular,Gitter
21664,107,2,NONE,NA,NO,angular,Gitter
21666,2,7,NONE,NA,NO,angular,Gitter
21667,5,3,NONE,NA,NO,angular,Gitter
21670,269,30,NONE,NA,NO,angular,Gitter
21681,NA,16,CONTRIBUTOR,NA,YES,angular,Gitter
21682,NA,14,NONE,NA,YES,angular,Gitter
21706,NA,30,MEMBER,111951,YES,angular,Gitter
21707,8404,3,MEMBER,216296,YES,angular,Gitter
21711,NA,9,CONTRIBUTOR,265378,YES,angular,Gitter
21723,NA,7,CONTRIBUTOR,NA,YES,angular,Gitter
21734,NA,7,NONE,NA,YES,angular,Gitter
21773,31,1,CONTRIBUTOR,216296,NO,angular,Gitter
21784,456,16,CONTRIBUTOR,NA,NO,angular,Gitter
21800,13677,9,CONTRIBUTOR,NA,YES,angular,Gitter
21839,1,3,NONE,NA,NO,angular,Gitter
21852,15336,7,CONTRIBUTOR,NA,YES,angular,Gitter
21866,NA,0,NONE,NA,YES,angular,Gitter
21880,241,24,MEMBER,4172079,NO,angular,Gitter
21889,9,23,CONTRIBUTOR,516168,NO,angular,Gitter
21924,3590,10,CONTRIBUTOR,NA,NO,angular,Gitter
21959,11,3,NONE,NA,NO,angular,Gitter
21962,NA,3,MEMBER,4175141,YES,angular,Gitter
22005,239,26,CONTRIBUTOR,NA,NO,angular,Gitter
22026,29,5,NONE,NA,NO,angular,Gitter
22041,102,4,CONTRIBUTOR,NA,NO,angular,Gitter
22114,NA,17,CONTRIBUTOR,NA,YES,angular,Gitter
22122,241,15,MEMBER,NA,NO,angular,Gitter
22148,NA,7,NONE,NA,YES,angular,Gitter
22203,219,2,CONTRIBUTOR,NA,NO,angular,Gitter
22210,1320,3,MEMBER,NA,NO,angular,Gitter
22221,220,22,CONTRIBUTOR,NA,NO,angular,Gitter
22238,NA,8,NONE,NA,YES,angular,Gitter
22275,NA,9,CONTRIBUTOR,NA,YES,angular,Gitter
22280,7449,20,CONTRIBUTOR,NA,NO,angular,Gitter
22362,824,9,NONE,NA,YES,angular,Gitter
22412,7306,4,CONTRIBUTOR,NA,YES,angular,Gitter
22415,262,6,CONTRIBUTOR,NA,NO,angular,Gitter
22422,NA,1,CONTRIBUTOR,NA,YES,angular,Gitter
22426,26,10,NONE,NA,NO,angular,Gitter
22466,1698,9,MEMBER,4175141,YES,angular,Gitter
22480,46,11,CONTRIBUTOR,NA,NO,angular,Gitter
22486,NA,4,NONE,NA,YES,angular,Gitter
22505,7,1,NONE,NA,NO,angular,Gitter
22615,67,18,CONTRIBUTOR,NA,NO,angular,Gitter
22632,21,5,NONE,NA,YES,angular,Gitter
22677,652,11,MEMBER,NA,NO,angular,Gitter
22730,1,5,NONE,NA,YES,angular,Gitter
22797,NA,7,NONE,NA,YES,angular,Gitter
22831,596,3,MEMBER,NA,NO,angular,Gitter
22853,NA,3,NONE,NA,YES,angular,Gitter
22903,NA,3,NONE,NA,YES,angular,Gitter
22955,2,8,NONE,NA,YES,angular,Gitter
23038,NA,12,NONE,NA,YES,angular,Gitter
23079,110,3,NONE,NA,NO,angular,Gitter
23092,939,7,NONE,102313,NO,angular,Gitter
23096,6331,8,CONTRIBUTOR,NA,NO,angular,Gitter
23103,91,3,CONTRIBUTOR,47395,NO,angular,Gitter
23242,130,7,NONE,NA,NO,angular,Gitter
23284,NA,17,NONE,NA,YES,angular,Gitter
23317,NA,0,CONTRIBUTOR,NA,YES,angular,Gitter
23337,255,30,CONTRIBUTOR,NA,NO,angular,Gitter
23393,NA,12,NONE,216296,YES,angular,Gitter
23412,11,20,NONE,NA,NO,angular,Gitter
23428,7551,13,MEMBER,NA,YES,angular,Gitter
23438,102,3,NONE,NA,YES,angular,Gitter
23462,18,2,NONE,NA,NO,angular,Gitter
23464,0,3,NONE,NA,NO,angular,Gitter
23532,890,5,NONE,NA,YES,angular,Gitter
23607,NA,0,CONTRIBUTOR,NA,YES,angular,Gitter
23609,NA,30,CONTRIBUTOR,NA,YES,angular,Gitter
23622,10,5,NONE,NA,NO,angular,Gitter
23636,3530,22,MEMBER,216296,YES,angular,Gitter
23651,NA,6,CONTRIBUTOR,NA,YES,angular,Gitter
23653,1560,5,CONTRIBUTOR,42211,NO,angular,Gitter
23665,174,1,CONTRIBUTOR,NA,NO,angular,Gitter
23687,3,3,MEMBER,NA,NO,angular,Gitter
23713,1614,15,CONTRIBUTOR,NA,YES,angular,Gitter
23715,NA,15,MEMBER,4175141,YES,angular,Gitter
23732,169,30,NONE,22898577,YES,angular,Gitter
23746,35,3,NONE,NA,NO,angular,Gitter
23748,0,4,NONE,NA,NO,angular,Gitter
23770,10,6,NONE,NA,NO,angular,Gitter
23779,1888,21,MEMBER,102313,YES,angular,Gitter
23798,5,1,CONTRIBUTOR,NA,NO,angular,Gitter
23833,265,27,CONTRIBUTOR,111951,NO,angular,Gitter
23854,800,5,CONTRIBUTOR,165056,YES,angular,Gitter
23862,4,4,NONE,NA,YES,angular,Gitter
23931,3,30,NONE,NA,NO,angular,Gitter
23933,204,12,CONTRIBUTOR,NA,YES,angular,Gitter
23962,4037,13,CONTRIBUTOR,NA,YES,angular,Gitter
23970,1,4,MEMBER,NA,NO,angular,Gitter
24023,4,2,NONE,NA,NO,angular,Gitter
24037,746,30,CONTRIBUTOR,NA,NO,angular,Gitter
24109,3282,9,MEMBER,42211,YES,angular,Gitter
24136,99,8,NONE,NA,NO,angular,Gitter
24140,NA,6,MEMBER,2958442,YES,angular,Gitter
24182,NA,7,NONE,NA,YES,angular,Gitter
24187,NA,5,NONE,NA,YES,angular,Gitter
24200,366,10,CONTRIBUTOR,111951,YES,angular,Gitter
24215,8,5,NONE,NA,NO,angular,Gitter
24259,NA,1,MEMBER,NA,YES,angular,Gitter
24283,1430,15,NONE,NA,YES,angular,Gitter
24306,1,6,CONTRIBUTOR,NA,YES,angular,Gitter
24319,179,10,CONTRIBUTOR,NA,NO,angular,Gitter
24339,511,12,NONE,NA,YES,angular,Gitter
24369,NA,21,NONE,NA,YES,angular,Gitter
24466,NA,14,NONE,NA,YES,angular,Gitter
24469,0,2,NONE,NA,NO,angular,Gitter
24478,127,6,CONTRIBUTOR,NA,NO,angular,Gitter
24479,30,6,CONTRIBUTOR,NA,NO,angular,Gitter
24504,8,6,NONE,NA,NO,angular,Gitter
24521,1370,24,CONTRIBUTOR,4175141,YES,angular,Gitter
24533,NA,17,NONE,NA,YES,angular,Gitter
24547,NA,30,CONTRIBUTOR,NA,YES,angular,Gitter
24559,NA,6,NONE,NA,YES,angular,Gitter
24571,NA,6,CONTRIBUTOR,NA,YES,angular,Gitter
24599,3220,21,CONTRIBUTOR,NA,YES,angular,Gitter
24769,NA,30,NONE,85066,YES,angular,Gitter
24775,NA,2,NONE,NA,YES,angular,Gitter
24933,6,14,NONE,NA,NO,angular,Gitter
24978,NA,0,NONE,NA,YES,angular,Gitter
25017,44,2,NONE,NA,NO,angular,Gitter
25056,NA,0,NONE,NA,YES,angular,Gitter
25141,36,12,NONE,NA,YES,angular,Gitter
25191,207,6,CONTRIBUTOR,NA,YES,angular,Gitter
25200,684,14,CONTRIBUTOR,NA,YES,angular,Gitter
25202,1,3,NONE,NA,NO,angular,Gitter
25207,18,4,NONE,NA,NO,angular,Gitter
25351,1696,16,NONE,NA,NO,angular,Gitter
25382,NA,4,CONTRIBUTOR,NA,YES,angular,Gitter
25483,NA,18,NONE,NA,YES,angular,Gitter
25487,NA,2,NONE,NA,YES,angular,Gitter
25521,NA,17,NONE,NA,YES,angular,Gitter
25525,NA,11,CONTRIBUTOR,NA,YES,angular,Gitter
25579,1,2,NONE,NA,NO,angular,Gitter
25696,2,4,NONE,NA,NO,angular,Gitter
25711,7,2,NONE,NA,NO,angular,Gitter
25763,1,3,NONE,NA,NO,angular,Gitter
25784,NA,30,NONE,4116963,YES,angular,Gitter
25863,5,1,NONE,NA,NO,angular,Gitter
25903,NA,0,NONE,NA,YES,angular,Gitter
26103,NA,12,NONE,NA,YES,angular,Gitter
26158,71,5,NONE,NA,NO,angular,Gitter
26658,13,3,NONE,NA,NO,angular,Gitter
26665,NA,6,NONE,NA,YES,angular,Gitter
26714,545,10,CONTRIBUTOR,NA,YES,angular,Gitter
26744,NA,5,NONE,NA,YES,angular,Gitter
26783,0,1,NONE,NA,NO,angular,Gitter
27049,1,4,NONE,NA,NO,angular,Gitter
27093,2,4,NONE,NA,NO,angular,Gitter
27231,91,8,NONE,NA,NO,angular,Gitter
27267,3966,14,MEMBER,NA,YES,angular,Gitter
27396,10,5,NONE,NA,NO,angular,Gitter
27481,28,9,MEMBER,NA,NO,angular,Gitter
27555,NA,2,NONE,NA,YES,angular,Gitter
27631,NA,16,CONTRIBUTOR,NA,YES,angular,Gitter
27683,72,3,NONE,NA,NO,angular,Gitter
27794,513,2,CONTRIBUTOR,NA,YES,angular,Gitter
27828,19,14,NONE,NA,YES,angular,Gitter
27858,3654,2,NONE,NA,YES,angular,Gitter
27991,NA,3,NONE,NA,YES,angular,Gitter
28072,0,2,CONTRIBUTOR,NA,NO,angular,Gitter
28114,NA,30,MEMBER,NA,YES,angular,Gitter
28151,5,4,CONTRIBUTOR,NA,YES,angular,Gitter
28236,NA,0,NONE,NA,YES,angular,Gitter
28244,118,12,NONE,NA,YES,angular,Gitter
28265,NA,0,NONE,NA,YES,angular,Gitter
28266,3096,3,NONE,NA,YES,angular,Gitter
28339,0,1,CONTRIBUTOR,NA,NO,angular,Gitter
28363,12,3,NONE,NA,NO,angular,Gitter
28365,5,2,NONE,NA,NO,angular,Gitter
28529,1268,14,CONTRIBUTOR,NA,YES,angular,Gitter
28819,3,2,NONE,NA,NO,angular,Gitter
28918,334,5,CONTRIBUTOR,216296,YES,angular,Gitter
29114,1151,5,CONTRIBUTOR,15655,YES,angular,Gitter
29163,3,10,NONE,NA,YES,angular,Gitter
29179,3,2,NONE,NA,NO,angular,Gitter
29205,NA,4,NONE,NA,YES,angular,Gitter
29294,125,3,CONTRIBUTOR,NA,YES,angular,Gitter
29365,4,2,NONE,NA,NO,angular,Gitter
29450,1,1,NONE,NA,NO,angular,Gitter
29624,889,12,CONTRIBUTOR,15655,YES,angular,Gitter
29664,1074,9,NONE,17481425,YES,angular,Gitter
29834,2,6,CONTRIBUTOR,NA,YES,angular,Gitter
29893,575,8,NONE,NA,YES,angular,Gitter
29905,3255,17,CONTRIBUTOR,NA,YES,angular,Gitter
29943,5,1,NONE,NA,NO,angular,Gitter
29982,NA,14,NONE,4116963,YES,angular,Gitter
29997,0,1,CONTRIBUTOR,NA,NO,angular,Gitter
29998,0,1,CONTRIBUTOR,NA,NO,angular,Gitter
29999,0,1,CONTRIBUTOR,NA,NO,angular,Gitter
30000,133,1,CONTRIBUTOR,NA,YES,angular,Gitter
30080,4402,30,NONE,4175141,YES,angular,Gitter
30081,9,3,CONTRIBUTOR,NA,NO,angular,Gitter
30164,426,3,CONTRIBUTOR,NA,YES,angular,Gitter
30340,164,3,CONTRIBUTOR,NA,YES,angular,Gitter
30368,20,6,MEMBER,NA,YES,angular,Gitter
30404,0,6,NONE,NA,NO,angular,Gitter
30759,8,3,NONE,NA,NO,angular,Gitter
30862,NA,1,CONTRIBUTOR,NA,YES,angular,Gitter
30972,415,25,NONE,NA,YES,angular,Gitter
31026,198,7,CONTRIBUTOR,NA,YES,angular,Gitter
31354,2680,30,NONE,NA,YES,angular,Gitter
31360,11,2,NONE,NA,NO,angular,Gitter
31397,193,9,NONE,NA,YES,angular,Gitter
31441,36,2,NONE,NA,NO,angular,Gitter
31721,106,2,NONE,NA,YES,angular,Gitter
31730,NA,30,CONTRIBUTOR,1442575,YES,angular,Gitter
31886,72,24,NONE,NA,YES,angular,Gitter
31931,0,3,NONE,NA,NO,angular,Gitter
32181,22,1,MEMBER,NA,YES,angular,Gitter
32191,71,13,NONE,NA,YES,angular,Gitter
32219,5,5,CONTRIBUTOR,NA,YES,angular,Gitter
32507,NA,4,NONE,NA,YES,angular,Gitter
32688,NA,2,NONE,NA,YES,angular,Gitter
32730,1,3,NONE,NA,YES,angular,Gitter
32978,NA,1,NONE,NA,YES,angular,Gitter
33000,NA,3,NONE,NA,YES,angular,Gitter
33173,NA,5,NONE,NA,YES,angular,Gitter
33209,NA,18,NONE,4116963,YES,angular,Gitter
33492,34,2,NONE,NA,YES,angular,Gitter
943,43966,30,MEMBER,NA,NO,appium,Gitter
1678,178,5,CONTRIBUTOR,NA,NO,appium,Gitter
1702,670,19,NONE,NA,NO,appium,Gitter
1902,24052,10,MEMBER,NA,NO,appium,Gitter
2003,441,19,NONE,NA,NO,appium,Gitter
2805,72,16,NONE,NA,NO,appium,Gitter
3154,1446,30,CONTRIBUTOR,418288,YES,appium,Gitter
3158,17491,7,NONE,NA,NO,appium,Gitter
3180,2458,15,NONE,NA,NO,appium,Gitter
3218,26158,30,NONE,NA,NO,appium,Gitter
3377,30789,30,NONE,NA,NO,appium,Gitter
3784,15,23,NONE,NA,NO,appium,Gitter
3915,9,2,MEMBER,NA,NO,appium,Gitter
3956,251,11,NONE,NA,NO,appium,Gitter
3974,4221,30,NONE,1308607,YES,appium,Gitter
4075,NA,21,NONE,NA,NO,appium,Gitter
4199,57,24,NONE,NA,NO,appium,Gitter
4395,9439,25,NONE,605053,NO,appium,Gitter
4450,11561,6,NONE,NA,NO,appium,Gitter
4479,2192,10,NONE,2614354,NO,appium,Gitter
4597,20669,30,CONTRIBUTOR,NA,NO,appium,Gitter
4649,31416,11,NONE,NA,NO,appium,Gitter
4695,10540,26,NONE,NA,NO,appium,Gitter
4701,1996,5,NONE,NA,NO,appium,Gitter
4707,71,8,NONE,1521841,NO,appium,Gitter
4772,20311,2,NONE,NA,NO,appium,Gitter
4824,14617,14,NONE,4507565,YES,appium,Gitter
4825,984,30,CONTRIBUTOR,1521841,NO,appium,Gitter
4833,6,2,NONE,NA,NO,appium,Gitter
4844,800,6,NONE,NA,NO,appium,Gitter
4851,124,13,CONTRIBUTOR,NA,NO,appium,Gitter
4910,14354,26,NONE,4507565,NO,appium,Gitter
4962,420,22,NONE,NA,NO,appium,Gitter
5054,908,20,NONE,NA,NO,appium,Gitter
5144,217,4,NONE,NA,NO,appium,Gitter
5170,383,16,NONE,NA,NO,appium,Gitter
5199,22315,24,NONE,NA,NO,appium,Gitter
5209,18659,11,MEMBER,NA,NO,appium,Gitter
5218,80,16,NONE,NA,YES,appium,Gitter
5244,2,8,NONE,NA,NO,appium,Gitter
5285,84,4,NONE,NA,NO,appium,Gitter
5556,4526,6,NONE,NA,NO,appium,Gitter
5560,4680,13,NONE,NA,NO,appium,Gitter
5617,6831,10,NONE,NA,NO,appium,Gitter
5925,1905,11,NONE,NA,NO,appium,Gitter
6001,29,10,MEMBER,NA,NO,appium,Gitter
6144,44,3,NONE,NA,NO,appium,Gitter
6186,8,17,CONTRIBUTOR,NA,NO,appium,Gitter
6220,6098,9,NONE,NA,NO,appium,Gitter
6320,158,24,NONE,NA,NO,appium,Gitter
6332,31,11,NONE,NA,NO,appium,Gitter
6334,261,17,NONE,NA,NO,appium,Gitter
6377,1,2,NONE,NA,NO,appium,Gitter
6461,65,11,NONE,NA,NO,appium,Gitter
6699,2100,3,NONE,NA,NO,appium,Gitter
6762,6462,21,MEMBER,2614354,YES,appium,Gitter
6845,0,27,NONE,NA,NO,appium,Gitter
6864,2091,30,MEMBER,2614354,YES,appium,Gitter
6893,190,8,NONE,NA,NO,appium,Gitter
6955,104,9,COLLABORATOR,NA,NO,appium,Gitter
7022,483,30,NONE,NA,NO,appium,Gitter
7063,6557,30,NONE,NA,NO,appium,Gitter
7066,361,26,NONE,NA,NO,appium,Gitter
7179,1,9,NONE,NA,NO,appium,Gitter
7192,6149,30,NONE,NA,NO,appium,Gitter
7235,5768,20,NONE,NA,NO,appium,Gitter
7273,1684,28,NONE,NA,NO,appium,Gitter
7283,45,17,NONE,NA,NO,appium,Gitter
7304,3371,9,NONE,NA,NO,appium,Gitter
7328,2512,14,NONE,NA,NO,appium,Gitter
7348,179,19,NONE,NA,NO,appium,Gitter
7353,145,30,NONE,NA,YES,appium,Gitter
7377,15999,11,CONTRIBUTOR,NA,NO,appium,Gitter
7510,1114,20,NONE,NA,NO,appium,Gitter
7548,26,2,MEMBER,NA,NO,appium,Gitter
7551,0,2,NONE,NA,NO,appium,Gitter
7564,1,12,NONE,NA,NO,appium,Gitter
7587,2399,30,NONE,2614354,NO,appium,Gitter
7655,15,8,NONE,NA,NO,appium,Gitter
7688,99,10,NONE,NA,NO,appium,Gitter
7829,3720,30,NONE,NA,NO,appium,Gitter
7977,4221,14,NONE,NA,NO,appium,Gitter
8084,2866,16,NONE,NA,NO,appium,Gitter
8454,934,2,NONE,NA,NO,appium,Gitter
8847,367,6,NONE,NA,NO,appium,Gitter
8868,28,17,NONE,2614354,YES,appium,Gitter
8908,420,4,NONE,NA,NO,appium,Gitter
8958,7104,30,NONE,852574,YES,appium,Gitter
9020,589,6,NONE,NA,NO,appium,Gitter
9259,18,16,NONE,NA,NO,appium,Gitter
9340,14911,6,CONTRIBUTOR,NA,NO,appium,Gitter
9422,27,7,NONE,NA,NO,appium,Gitter
9518,4510,2,NONE,NA,NO,appium,Gitter
